Order ID,Order Date,Ship Date,Ship Mode,Customer Segment,Region,Country,Category,Sub-Category,Sales Rep,Quantity,Sales,Cost,Profit,Discount,Profit Margin
ORD-2249,2023-08-12,2023-08-19,Express,Home Office,Latin America,Argentina,Office Supplies,Storage,Rep_018,1,98.64,76.59,22.05,0.3,22.35
ORD-2250,2023-01-01,2023-01-02,Second Class,Home Office,Asia Pacific,Singapore,Office Supplies,Binders,Rep_019,13,879.77,584.8,294.97,0.0,33.53
ORD-2251,2023-04-24,2023-04-30,Express,Consumer,Latin America,Brazil,Office Supplies,Storage,Rep_009,12,281.22,205.64,75.58,0.15,26.88
ORD-2252,2024-12-11,2024-12-15,Express,Corporate,Asia Pacific,Singapore,Furniture,Bookcases,Rep_010,9,8987.81,5231.29,2355.374,0.05,26.21
ORD-2253,2023-05-07,2023-05-12,First Class,Consumer,North America,Mexico,Furniture,Furnishings,Rep_009,9,4447.58,3416.53,1031.05,0.0,23.18
ORD-2254,2024-03-27,2024-03-29,Express,Corporate,North America,United States,Office Supplies,Binders,Rep_020,3,212.58,154.12,58.46,0.0,27.5
ORD-2255,2024-02-03,2024-02-06,Standard,Consumer,Europe,Germany,Technology,Copiers,Rep_001,4,9595.5375,5006.27,2670.16,0.1,27.83
ORD-2256,2023-03-15,2023-03-20,Express,Consumer,Latin America,Brazil,Office Supplies,Storage,Rep_012,15,1125.35,676.05,449.3,0.0,39.93
ORD-2257,2023-04-29,2023-05-03,Express,Home Office,North America,Mexico,Furniture,Tables,Rep_019,19,17236.6,12705.0,4531.6,0.0,26.29
ORD-2258,2024-12-16,2024-12-18,Standard,Corporate,Latin America,Argentina,Office Supplies,Storage,Rep_017,19,97.37,75.04,15.630999999999998,0.1,16.05
ORD-2259,2023-02-26,2023-03-04,Express,Consumer,North America,United States,Technology,Phones,Rep_006,1,912.53,649.07,263.46,0.05,28.87
ORD-2260,2023-03-29,2023-03-31,Standard,Consumer,Asia Pacific,Japan,Technology,Copiers,Rep_010,15,10060.2,6776.59,3283.61,0.0,32.64
ORD-2261,2023-03-07,2023-03-14,Standard,Consumer,Latin America,Argentina,Office Supplies,Paper,Rep_016,9,50.2,35.22,14.98,0.3,29.84
ORD-2262,2024-06-15,2024-06-22,Second Class,Corporate,Europe,Spain,Office Supplies,Binders,Rep_012,18,603.9,380.42,223.48,0.0,37.01
ORD-2263,2023-08-26,2023-08-30,Second Class,Consumer,Asia Pacific,China,Office Supplies,Pens,Rep_003,7,197.8,127.29,70.51,0.0,35.65
ORD-2264,2023-03-28,2023-04-04,Standard,Consumer,North America,Canada,Office Supplies,Paper,Rep_018,9,627.69,420.49,207.21,0.0,33.01
ORD-2265,2024-03-31,2024-04-06,Standard,Corporate,Asia Pacific,Australia,Furniture,Bookcases,Rep_018,16,2537.665,1349.97,842.912,0.0,33.22
ORD-2266,2023-01-26,2023-01-27,Express,Home Office,North America,United States,Technology,Computers,Rep_020,2,466.46,337.82,128.64,0.2,27.58
ORD-2267,2024-07-18,2024-07-25,Standard,Home Office,Europe,Spain,Office Supplies,Storage,Rep_011,7,238.53,174.96,63.56,0.1,26.65
ORD-2268,2024-11-08,2024-11-13,Standard,Home Office,North America,Canada,Office Supplies,Binders,Rep_005,7,692.58,524.0,168.58,0.0,24.34
ORD-2269,2023-01-04,2023-01-11,Standard,Corporate,North America,Canada,Technology,Accessories,Rep_019,5,2907.59,2276.93,630.66,0.15,21.69
ORD-2270,2024-11-17,2024-11-22,Standard,Consumer,Europe,France,Technology,Copiers,Rep_009,13,2514.025,1332.8,678.42,0.0,26.99
ORD-2271,2024-11-15,2024-11-16,Standard,Home Office,Asia Pacific,Singapore,Technology,Accessories,Rep_005,6,5368.805,2048.99,1756.846,0.1,32.72
ORD-2272,2023-01-20,2023-01-25,Second Class,Home Office,Asia Pacific,Singapore,Technology,Phones,Rep_020,15,9597.18,6977.13,2620.05,0.05,27.3
ORD-2273,2023-03-24,2023-03-30,Standard,Consumer,Europe,Germany,Technology,Accessories,Rep_001,3,4738.07,3474.78,1263.3,0.15,26.66
ORD-2274,2024-10-16,2024-10-17,Standard,Home Office,Europe,Germany,Furniture,Chairs,Rep_017,8,2028.91,1266.75,762.16,0.05,37.56
ORD-2275,2023-06-04,2023-06-07,Standard,Home Office,Latin America,Chile,Furniture,Chairs,Rep_005,16,22097.72,16602.43,5495.29,0.15,24.87
ORD-2276,2023-07-16,2023-07-18,Standard,Consumer,Latin America,Argentina,Office Supplies,Storage,Rep_011,8,412.13,279.5,132.63,0.0,32.18
ORD-2277,2023-02-26,2023-02-28,Standard,Home Office,Asia Pacific,Singapore,Furniture,Furnishings,Rep_001,19,14558.74,10105.98,4452.76,0.0,30.58
ORD-2278,2024-10-18,2024-10-20,First Class,Home Office,North America,United States,Furniture,Tables,Rep_011,3,446.93,291.49,155.44,0.0,34.78
ORD-2279,2023-09-03,2023-09-09,Standard,Consumer,North America,United States,Office Supplies,Storage,Rep_012,9,849.24,543.81,305.44,0.0,35.97
ORD-2280,2023-05-30,2023-06-02,Second Class,Corporate,North America,United States,Technology,Phones,Rep_019,8,5423.7,3864.71,1558.99,0.0,28.74
ORD-2281,2023-08-11,2023-08-17,Standard,Consumer,North America,United States,Office Supplies,Paper,Rep_009,10,978.19,640.29,337.9,0.0,34.54
ORD-2282,2023-10-04,2023-10-05,Standard,Corporate,Latin America,Argentina,Furniture,Chairs,Rep_012,1,1418.63,1092.3,326.32,0.15,23.0
ORD-2283,2023-11-04,2023-11-05,Standard,Home Office,Europe,France,Office Supplies,Binders,Rep_008,11,520.91,348.66,172.26,0.15,33.07
ORD-2284,2024-09-23,2024-09-29,Second Class,Home Office,North America,Mexico,Technology,Computers,Rep_006,5,10834.012499999999,6344.07,2323.14,0.1,21.44
ORD-2285,2023-09-02,2023-09-05,Standard,Home Office,Europe,Germany,Technology,Accessories,Rep_007,15,6904.8,4862.73,2042.07,0.2,29.57
ORD-2286,2023-04-20,2023-04-24,Standard,Corporate,Asia Pacific,Singapore,Office Supplies,Binders,Rep_006,9,662.44,478.96,183.49,0.0,27.7
ORD-2287,2023-08-08,2023-08-11,Standard,Home Office,Asia Pacific,Australia,Technology,Copiers,Rep_010,8,1113.0,712.77,400.23,0.1,35.96
ORD-2288,2024-12-31,2025-01-06,Standard,Corporate,Asia Pacific,Singapore,Furniture,Furnishings,Rep_015,14,18137.665,9589.56,6107.485999999999,0.0,33.67
ORD-2289,2024-07-16,2024-07-23,First Class,Corporate,North America,United States,Office Supplies,Storage,Rep_012,9,192.44,116.26,76.18,0.0,39.59
ORD-2290,2024-12-07,2024-12-08,Standard,Corporate,Europe,Germany,Technology,Copiers,Rep_002,11,11180.2125,6367.56,2576.61,0.1,23.05
ORD-2291,2024-07-25,2024-07-30,Second Class,Consumer,Asia Pacific,Japan,Office Supplies,Storage,Rep_003,5,494.442,278.9,142.016,0.05,28.72
ORD-2292,2024-10-18,2024-10-19,Standard,Corporate,Europe,Germany,Furniture,Furnishings,Rep_007,6,763.26,474.85,288.4,0.15,37.79
ORD-2293,2024-09-22,2024-09-27,Express,Corporate,North America,United States,Technology,Phones,Rep_008,2,1711.275,862.69,506.34,0.1,29.59
ORD-2294,2023-08-12,2023-08-18,Standard,Consumer,Latin America,Chile,Technology,Accessories,Rep_002,11,15944.74,11516.26,4428.47,0.0,27.77
ORD-2295,2024-04-21,2024-04-28,First Class,Consumer,Europe,Germany,Furniture,Tables,Rep_015,4,502.59,340.71,161.88,0.1,32.21
ORD-2296,2024-08-17,2024-08-20,Second Class,Consumer,Europe,Spain,Furniture,Tables,Rep_017,6,7249.22,5734.73,1514.49,0.05,20.89
ORD-2297,2024-02-01,2024-02-07,Second Class,Home Office,Asia Pacific,Australia,Office Supplies,Storage,Rep_001,8,519.662,299.35,140.56,0.1,27.05
ORD-2298,2023-08-04,2023-08-09,Standard,Home Office,North America,Canada,Office Supplies,Binders,Rep_006,8,504.73,312.99,191.74,0.0,37.99
ORD-2299,2023-10-19,2023-10-23,Second Class,Consumer,Asia Pacific,China,Furniture,Bookcases,Rep_006,10,3055.87,2170.3,885.57,0.0,28.98
ORD-2300,2024-02-03,2024-02-06,Standard,Corporate,Latin America,Argentina,Furniture,Tables,Rep_020,6,5643.83,3499.63,1500.9399999999998,0.2,26.59
ORD-2301,2024-08-29,2024-09-01,Standard,Corporate,Latin America,Chile,Office Supplies,Binders,Rep_019,10,277.82,216.25,43.099,0.3,15.51
ORD-2302,2023-04-23,2023-04-27,Standard,Home Office,North America,United States,Office Supplies,Paper,Rep_018,12,648.98,418.6,230.38,0.05,35.5
ORD-2303,2023-04-17,2023-04-22,First Class,Home Office,Asia Pacific,Japan,Office Supplies,Binders,Rep_007,11,177.55,129.74,47.81,0.15,26.93
ORD-2304,2023-11-05,2023-11-06,Standard,Consumer,Europe,France,Office Supplies,Storage,Rep_011,3,251.15,172.07,79.09,0.0,31.49
ORD-2305,2023-12-12,2023-12-14,Second Class,Consumer,Latin America,Chile,Office Supplies,Paper,Rep_020,12,772.03,509.96,262.07,0.0,33.95
ORD-2306,2024-04-07,2024-04-10,Express,Corporate,Latin America,Brazil,Furniture,Chairs,Rep_010,9,4816.66,3808.69,705.586,0.1,14.65
ORD-2307,2023-11-07,2023-11-14,Second Class,Corporate,Latin America,Argentina,Office Supplies,Binders,Rep_001,3,267.88,161.31,106.56,0.15,39.78
ORD-2308,2023-07-21,2023-07-23,Standard,Consumer,Latin America,Brazil,Office Supplies,Paper,Rep_010,8,716.48,509.09,207.39,0.3,28.95
ORD-2309,2023-07-20,2023-07-26,Second Class,Home Office,Europe,Germany,Office Supplies,Pens,Rep_019,11,113.48,79.59,33.9,0.15,29.87
ORD-2310,2023-02-22,2023-03-01,Express,Corporate,Europe,Germany,Office Supplies,Storage,Rep_019,15,975.59,741.58,234.01,0.05,23.99
ORD-2311,2023-06-27,2023-07-04,Second Class,Home Office,Asia Pacific,Singapore,Furniture,Furnishings,Rep_005,12,4054.03,2663.74,1390.29,0.0,34.29
ORD-2312,2023-04-12,2023-04-18,Standard,Consumer,Latin America,Chile,Technology,Accessories,Rep_002,13,23071.35,14236.72,8834.62,0.05,38.29
ORD-2313,2023-04-18,2023-04-23,Standard,Corporate,Latin America,Brazil,Office Supplies,Pens,Rep_015,17,1527.42,1021.06,506.36,0.3,33.15
ORD-2314,2024-08-30,2024-09-05,Second Class,Home Office,North America,Canada,Furniture,Tables,Rep_003,14,13636.98,8830.27,4806.7,0.05,35.25
ORD-2315,2024-05-10,2024-05-14,Standard,Corporate,Latin America,Brazil,Technology,Copiers,Rep_001,4,1891.975,1128.48,269.57,0.0,14.25
ORD-2316,2023-09-08,2023-09-10,Express,Corporate,Latin America,Argentina,Technology,Accessories,Rep_020,2,123.9,85.84,38.06,0.0,30.72
ORD-2317,2023-09-03,2023-09-04,First Class,Consumer,Europe,Germany,Office Supplies,Paper,Rep_002,19,1345.7,1040.93,304.77,0.0,22.65
ORD-2318,2024-08-01,2024-08-08,Standard,Corporate,Latin America,Argentina,Furniture,Tables,Rep_016,3,4355.63,2753.57,1121.435,0.0,25.75
ORD-2319,2024-08-01,2024-08-06,Express,Consumer,Latin America,Argentina,Technology,Copiers,Rep_009,14,29780.475000000002,16867.97,4869.486999999999,0.05,16.35
ORD-2320,2023-11-26,2023-12-03,Standard,Corporate,Europe,France,Office Supplies,Binders,Rep_011,12,351.12,272.78,78.34,0.0,22.31
ORD-2321,2023-05-09,2023-05-16,Second Class,Consumer,Latin America,Argentina,Office Supplies,Paper,Rep_007,17,1300.76,875.6,425.16,0.1,32.69
ORD-2322,2023-03-28,2023-03-30,Standard,Corporate,Asia Pacific,Singapore,Technology,Copiers,Rep_008,8,7045.61,5135.85,1909.76,0.0,27.11
ORD-2323,2023-05-08,2023-05-15,Standard,Home Office,Europe,United Kingdom,Furniture,Chairs,Rep_008,3,2732.72,1662.74,1069.99,0.05,39.15
ORD-2324,2024-09-26,2024-10-03,Express,Corporate,Latin America,Brazil,Technology,Computers,Rep_013,4,7147.75,4545.6,820.8269999999999,0.0,11.48
ORD-2325,2023-06-20,2023-06-22,Express,Consumer,Asia Pacific,Singapore,Technology,Phones,Rep_017,18,34264.32,24844.36,9419.96,0.15,27.49
ORD-2326,2023-11-04,2023-11-09,Second Class,Corporate,Asia Pacific,Singapore,Furniture,Bookcases,Rep_015,14,5852.95,3516.57,2336.38,0.0,39.92
ORD-2327,2024-02-11,2024-02-16,Standard,Consumer,Latin America,Argentina,Furniture,Furnishings,Rep_003,13,3629.92,2726.21,632.597,0.0,17.43
ORD-2328,2024-08-02,2024-08-07,Standard,Home Office,Europe,Germany,Furniture,Chairs,Rep_017,10,12698.33,7665.22,5033.11,0.15,39.64
ORD-2329,2024-06-09,2024-06-16,Standard,Consumer,North America,Canada,Office Supplies,Binders,Rep_016,10,545.97,363.72,182.25,0.05,33.38
ORD-2330,2023-12-21,2023-12-26,Express,Consumer,Europe,France,Technology,Accessories,Rep_007,18,31324.22,21264.42,10059.8,0.2,32.12
ORD-2331,2023-08-06,2023-08-11,Standard,Consumer,Latin America,Argentina,Furniture,Tables,Rep_001,4,5651.78,3395.9,2255.87,0.15,39.91
ORD-2332,2023-05-21,2023-05-22,First Class,Corporate,North America,Canada,Office Supplies,Storage,Rep_015,2,189.42,136.79,52.63,0.1,27.78
ORD-2333,2024-04-27,2024-05-04,Standard,Corporate,Latin America,Brazil,Technology,Accessories,Rep_010,18,21756.3625,12288.75,3581.4309999999996,0.0,16.46
ORD-2334,2023-04-22,2023-04-24,Express,Corporate,Europe,Spain,Office Supplies,Pens,Rep_017,13,728.21,569.16,159.05,0.0,21.84
ORD-2335,2024-04-22,2024-04-28,Standard,Consumer,Asia Pacific,Australia,Technology,Accessories,Rep_005,3,4228.77,1716.13,1240.666,0.05,29.34
ORD-2336,2024-08-07,2024-08-10,Standard,Consumer,North America,Canada,Technology,Phones,Rep_017,3,3071.1375,1958.89,498.02,0.05,16.22
ORD-2337,2024-03-23,2024-03-30,Express,Consumer,Asia Pacific,Singapore,Technology,Computers,Rep_016,15,25372.1,10446.14,7234.4439999999995,0.0,28.51
ORD-2338,2023-06-15,2023-06-20,Standard,Home Office,Asia Pacific,China,Office Supplies,Binders,Rep_007,19,1228.69,943.72,284.97,0.0,23.19
ORD-2339,2024-06-22,2024-06-24,Second Class,Corporate,North America,United States,Technology,Copiers,Rep_006,18,21418.725,11355.26,5779.71,0.1,26.98
ORD-2340,2023-06-05,2023-06-07,Standard,Corporate,North America,Canada,Furniture,Tables,Rep_009,19,9284.49,6629.83,2654.67,0.0,28.59
ORD-2341,2023-05-14,2023-05-18,First Class,Corporate,North America,Canada,Furniture,Tables,Rep_009,10,7062.07,5150.52,1911.55,0.0,27.07
ORD-2342,2024-11-19,2024-11-20,Standard,Corporate,North America,United States,Office Supplies,Binders,Rep_017,2,147.89,108.68,39.21,0.0,26.51
ORD-2343,2024-01-26,2024-02-02,Standard,Corporate,Latin America,Chile,Office Supplies,Pens,Rep_006,12,1013.05,617.33,277.004,0.2,27.34
ORD-2344,2023-09-21,2023-09-25,First Class,Corporate,Europe,France,Office Supplies,Storage,Rep_004,6,576.46,348.35,228.11,0.1,39.57
ORD-2345,2023-12-16,2023-12-21,Standard,Home Office,Latin America,Argentina,Technology,Accessories,Rep_003,11,12122.42,8948.57,3173.84,0.05,26.18
ORD-2346,2024-09-24,2024-09-25,Standard,Corporate,Europe,Spain,Technology,Copiers,Rep_013,14,25433.225000000002,12298.0,8048.58,0.05,31.65
ORD-2347,2023-08-30,2023-09-01,Standard,Home Office,Asia Pacific,Singapore,Office Supplies,Storage,Rep_014,9,233.04,185.09,47.95,0.1,20.58
ORD-2348,2023-06-02,2023-06-07,First Class,Consumer,Latin America,Argentina,Furniture,Chairs,Rep_016,15,7009.76,5192.89,1816.87,0.0,25.92
ORD-2349,2023-08-01,2023-08-02,Standard,Consumer,North America,United States,Technology,Copiers,Rep_019,2,591.85,406.87,184.98,0.1,31.25
ORD-2350,2023-03-30,2023-04-05,Standard,Corporate,Europe,United Kingdom,Furniture,Furnishings,Rep_003,6,4743.72,3127.05,1616.67,0.0,34.08
ORD-2351,2023-10-28,2023-11-02,Standard,Consumer,Asia Pacific,Australia,Furniture,Chairs,Rep_013,13,16886.01,11178.59,5707.42,0.0,33.8
ORD-2352,2023-08-18,2023-08-22,Express,Corporate,Latin America,Brazil,Technology,Copiers,Rep_008,3,3396.61,2238.55,1158.05,0.0,34.09
ORD-2353,2023-06-07,2023-06-14,Second Class,Consumer,Europe,United Kingdom,Office Supplies,Pens,Rep_020,17,117.85,87.79,30.06,0.0,25.51
ORD-2354,2023-04-06,2023-04-12,Standard,Consumer,Europe,France,Furniture,Chairs,Rep_018,2,290.05,226.0,64.05,0.1,22.08
ORD-2355,2023-06-25,2023-07-02,First Class,Corporate,North America,Mexico,Technology,Computers,Rep_009,18,30984.11,20032.04,10952.07,0.15,35.35
ORD-2356,2023-12-15,2023-12-20,Express,Corporate,Asia Pacific,China,Technology,Copiers,Rep_018,10,2049.7,1432.36,617.34,0.0,30.12
ORD-2357,2024-05-10,2024-05-11,Express,Corporate,Europe,France,Technology,Computers,Rep_007,6,8472.9375,5338.66,1439.68,0.1,16.99
ORD-2358,2023-02-19,2023-02-21,Express,Home Office,Latin America,Chile,Technology,Computers,Rep_015,4,5557.64,3845.11,1712.54,0.05,30.81
ORD-2359,2023-02-08,2023-02-10,Second Class,Consumer,Europe,Spain,Office Supplies,Paper,Rep_014,4,34.13,21.44,12.69,0.2,37.18
ORD-2360,2023-09-08,2023-09-11,Standard,Home Office,Asia Pacific,China,Furniture,Chairs,Rep_015,13,5306.36,4071.43,1234.93,0.1,23.27
ORD-2361,2023-09-23,2023-09-29,Standard,Corporate,North America,Canada,Furniture,Bookcases,Rep_010,8,11272.86,7419.8,3853.06,0.05,34.18
ORD-2362,2023-04-01,2023-04-07,Standard,Corporate,Latin America,Argentina,Furniture,Tables,Rep_009,13,8182.73,6133.36,2049.37,0.2,25.05
ORD-2363,2024-10-09,2024-10-13,Second Class,Corporate,Latin America,Chile,Technology,Computers,Rep_015,10,20118.675,11741.53,3047.394,0.0,15.15
ORD-2364,2023-06-09,2023-06-14,Standard,Corporate,North America,Mexico,Furniture,Bookcases,Rep_011,8,11894.33,7803.62,4090.71,0.3,34.39
ORD-2365,2023-08-27,2023-09-02,Standard,Consumer,Europe,United Kingdom,Office Supplies,Storage,Rep_018,2,94.67,57.79,36.88,0.0,38.96
ORD-2366,2024-02-19,2024-02-22,Express,Consumer,Latin America,Brazil,Office Supplies,Binders,Rep_004,18,823.54,636.56,130.886,0.1,15.89
ORD-2367,2024-08-12,2024-08-17,Express,Corporate,Asia Pacific,Singapore,Technology,Copiers,Rep_014,19,15831.546250000001,6698.15,4262.076,0.15,26.92
ORD-2368,2023-10-24,2023-10-27,Standard,Consumer,North America,Mexico,Technology,Copiers,Rep_017,12,18962.8,14468.11,4494.69,0.2,23.7
ORD-2369,2023-09-04,2023-09-10,Standard,Consumer,North America,Mexico,Furniture,Tables,Rep_002,2,2804.39,2068.11,736.28,0.0,26.25
ORD-2370,2024-06-14,2024-06-21,First Class,Corporate,Asia Pacific,China,Technology,Accessories,Rep_002,8,24170.802499999998,9690.16,7257.852,0.0,30.03
ORD-2371,2024-04-02,2024-04-05,Standard,Consumer,Europe,Spain,Furniture,Chairs,Rep_007,4,1084.62,840.43,244.19,0.0,22.51
ORD-2372,2024-10-14,2024-10-21,Standard,Consumer,North America,United States,Office Supplies,Binders,Rep_007,5,435.78,295.5,140.28,0.0,32.19
ORD-2373,2023-05-01,2023-05-03,Standard,Consumer,Europe,Germany,Furniture,Bookcases,Rep_011,5,1419.01,1118.34,300.66,0.15,21.19
ORD-2374,2024-10-18,2024-10-20,Standard,Corporate,Latin America,Argentina,Technology,Accessories,Rep_009,5,2614.8875,1572.69,363.454,0.0,13.9
ORD-2375,2024-04-06,2024-04-09,Standard,Home Office,Europe,United Kingdom,Furniture,Furnishings,Rep_007,17,7097.12,4905.36,2191.76,0.3,30.88
ORD-2376,2023-09-29,2023-10-03,Standard,Home Office,Asia Pacific,Australia,Office Supplies,Pens,Rep_016,12,418.75,291.61,127.14,0.3,30.36
ORD-2377,2024-05-09,2024-05-12,Standard,Corporate,Europe,Germany,Furniture,Tables,Rep_002,1,667.38,521.3,146.08,0.0,21.89
ORD-2378,2023-06-21,2023-06-26,Standard,Home Office,Asia Pacific,Japan,Furniture,Bookcases,Rep_001,9,2226.94,1640.55,586.39,0.1,26.33
ORD-2379,2024-07-16,2024-07-21,Express,Consumer,North America,Canada,Technology,Copiers,Rep_006,17,9306.475,5574.22,1870.96,0.15,20.1
ORD-2380,2024-03-25,2024-03-29,First Class,Consumer,Asia Pacific,China,Office Supplies,Storage,Rep_019,18,413.894,222.19,134.68,0.1,32.54
ORD-2381,2023-01-21,2023-01-23,Express,Consumer,Latin America,Argentina,Office Supplies,Paper,Rep_010,4,248.82,171.88,76.94,0.05,30.92
ORD-2382,2023-02-09,2023-02-11,Standard,Home Office,Latin America,Chile,Furniture,Chairs,Rep_016,15,15390.26,11844.11,3546.15,0.1,23.04
ORD-2383,2024-08-27,2024-09-02,Second Class,Home Office,North America,Mexico,Technology,Phones,Rep_006,16,20217.6625,10938.03,5236.09,0.0,25.9
ORD-2384,2023-12-02,2023-12-07,Second Class,Consumer,Asia Pacific,Japan,Technology,Computers,Rep_010,17,19412.81,13940.94,5471.87,0.3,28.19
ORD-2385,2023-10-06,2023-10-08,Standard,Consumer,Asia Pacific,Australia,Office Supplies,Pens,Rep_013,4,281.35,195.33,86.02,0.15,30.57
ORD-2386,2024-05-23,2024-05-25,Standard,Home Office,North America,United States,Furniture,Bookcases,Rep_009,3,4189.46,3182.49,1006.98,0.1,24.04
ORD-2387,2024-05-07,2024-05-12,Standard,Corporate,Europe,United Kingdom,Office Supplies,Binders,Rep_011,17,1456.97,1120.02,336.95,0.05,23.13
ORD-2388,2024-01-13,2024-01-15,Standard,Corporate,Latin America,Brazil,Office Supplies,Storage,Rep_015,1,8.78,6.61,1.519,0.0,17.3
ORD-2389,2024-11-01,2024-11-04,Standard,Home Office,Europe,Germany,Technology,Phones,Rep_005,15,28574.125,14049.25,8810.05,0.15,30.83
ORD-2390,2024-10-24,2024-10-28,Standard,Home Office,Latin America,Chile,Furniture,Bookcases,Rep_009,15,18228.2,12442.54,4049.9619999999995,0.0,22.22
ORD-2391,2024-06-04,2024-06-09,Standard,Home Office,North America,Mexico,Furniture,Furnishings,Rep_020,18,24455.4,15173.16,9282.24,0.0,37.96
ORD-2392,2024-03-13,2024-03-14,Standard,Home Office,Latin America,Brazil,Furniture,Furnishings,Rep_005,16,17744.85,12887.34,3400.257,0.0,19.16
ORD-2393,2023-06-28,2023-07-01,Standard,Corporate,Europe,France,Technology,Computers,Rep_013,4,1257.22,858.89,398.33,0.0,31.68
ORD-2394,2023-11-13,2023-11-17,Standard,Home Office,Asia Pacific,China,Technology,Phones,Rep_007,10,7601.08,5243.96,2357.13,0.15,31.01
ORD-2395,2023-04-08,2023-04-11,Standard,Consumer,Latin America,Argentina,Office Supplies,Binders,Rep_011,18,339.42,268.47,70.95,0.0,20.9
ORD-2396,2023-06-16,2023-06-21,Standard,Consumer,Asia Pacific,China,Technology,Accessories,Rep_009,2,3913.12,2966.61,946.51,0.05,24.19
ORD-2397,2024-02-18,2024-02-20,Standard,Consumer,North America,Mexico,Technology,Phones,Rep_004,18,34831.875,21194.45,6671.04,0.15,19.15
ORD-2398,2023-07-19,2023-07-26,Standard,Home Office,Latin America,Chile,Technology,Computers,Rep_003,6,460.03,308.69,151.34,0.0,32.9
ORD-2399,2023-03-30,2023-04-06,Second Class,Home Office,North America,Mexico,Technology,Phones,Rep_017,10,16826.98,13253.18,3573.81,0.3,21.24
ORD-2400,2024-02-16,2024-02-23,Express,Corporate,North America,Canada,Furniture,Tables,Rep_002,2,2705.07,1629.33,1075.74,0.3,39.77
ORD-2401,2024-01-28,2024-01-30,Standard,Consumer,Europe,France,Furniture,Chairs,Rep_016,11,9229.8,6041.9,3187.9,0.2,34.54
ORD-2402,2024-09-08,2024-09-12,First Class,Corporate,Latin America,Chile,Furniture,Tables,Rep_019,13,18605.32,14297.99,3015.131,0.0,16.21
ORD-2403,2023-12-14,2023-12-15,Express,Home Office,North America,Mexico,Furniture,Furnishings,Rep_014,3,445.92,309.35,136.56,0.0,30.62
